product_id,rating,review_text
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4.0,"Overall it is a good product, I am giving this review after 1 week of use and also after the update of Android 14

Camera is awesome but night camera isn't that good noise is easily visible, performance is better than Good but not for high level gamers casual gamers will be happy, yeah it gets a little bit hot but not irritating hot and that can be managed !!
Comfortable to hold
Easy to use
Average charging speed
It look really different and everyone will gonna to notice it!!
If you are not a...
READ MORE"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4.0,Good compact phone for daily use. easy to handle and work. Nice camera quality can compare with iphone. realistic photos than those china phones. Though It should have 256gb option as well.
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Bought the Coral variant during BBD. The phone was warming up during setup but got 2 security updates and Android 14 during setup itself and the phone has been a pleasure to use. I've not faced any network issues or heating issues. The camera is awesome. Battery backup is okay, I'm getting 1 full day on each charge. Charging speed is painfully slow though."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"FYI- The cover is not included with the phone. I bought that separately.

The smoothness of the phone, the picture quality and the photo optimization of Google pixel 7a is amazing. We have magic eraser, portrait blur, and long exposure for the photographers of the house. You will definitely love these features if you like taking pictures. Also we get the latest updates first as its Google."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"This is my first pixel device and I would say that the build quality is very good. No loose frame or cracking sound. Very compact phone with 6.1 inch screen. Very easy to use one handed. Camera quality is top notch. You just point and shoot. It would be a very good photo. Charging is kept at 18 watt but that's fine. Battery backup is fine for me. It is giving 5 hours of screen time with normal usage.
For this price it is very good upgrade from 6A. If looking for your first pixel device this i...
READ MORE"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",3.0,"If you don't know what is bugs , please try to use Google Pixel 7a.."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"A Pixel Perfect Phone 
1 WEEK REVIEW
-such a awesome camera (though with updates it will get even better)
-design is good 
-battery is 5/5 for mixed usage will give a full day backup
- performance is good ,no jitters and even 60hz feels smooth enough.
- haptics are good 
- charging is slow  but battery last's long so not a big issue.(2HRS WITH NORMAL CHARGER)
- 5G connectivity issues are there as of now, (and heating occurs only while using 5G and maps) 4G works just  aw...
READ MORE"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4.0,"Amazing camera
Smooth experience
Phone heats for normal usage but better in AC room
Always on display flickers
Slow charging

Overall best phone to go .I was iPhone 12 user
If Google improves the heating issue then it's perfect phone"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Picture quality is too good 
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Worth varma .worth ...mind blowing
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Nice 
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Reviewing this phone after one month of usage.

Camera- 9/10 . It captures detailed photos but a dedicated zoom lens is missing so zoomed photos are not clear.

Performance - 10/10. This phone performs great in every day tasks. Multitasking and ram management is great. I don't do heavy gaming but you can play games like pubg and cod with no issues.

Battery -8/10. After tweaking some settings, I get about 6 hours of SOT every day. Battery charging is not too slow but not fast either. I get n...
READ MORE"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Giving this review after using 6 months.
1. Awesome camera even iPhone can't beat
2. Far better performance than other brands
3. Worth for money
4. Battery backup is decent. Soso
5. No glitch, no hang.
6. Looks sofisticated"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"well , i liked it , :)

ps : the ;7photos attached here are well downgraded because of flipkart review size limit ."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Google pixel 7a is one of the finest phones and this coral colour is really wonderful, speakers of this phone are another good quality. Overall You will experience a well featured Android mobile. Go for it. Thank u Flipkart ."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Just amazing worth buying pixel never disappoint us
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Fabulous phone. If you are looking for a phone around 35k then this can be your choice.
Camera - 5/5
Performance -5/5
Battery - 4/5 (improved from previous versions, but should have been a little more)
Overall -5/5"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Feels very premium in hand.
Day to day tasks are very smooth,
Take very good photos. No editing like color enhance or anything is done on the attached photos.
Tried playing BGMI, performance was smooth in game almost constant 60 fps but heats up while gaming so you can't play high end games for long.

I got the update the same day I got my phone so I updated it to Android 14, and all the reviews are based on that experience

Heated when I was setting the phone up, which included transferring...
READ MORE"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"Really a good phone, with a fantastic camera u can see camera samples above and drains battery when u are using camera, performance is good !!"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Awesome phone too good camera ....must buy
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"After one wk..
Excellent mobile for those likes photography
All over good phone
Found slow charging issue
And battery drains out fast
Good sound quality
Sometimes network issue found
Display brightness low"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Value for Money
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,I have both iphone 14 and pixel 7a now. Pixel is good camera enhancer compared to iphone but iPhone camera captures real colors while pixel enhances it a bit. Design wise I like pixel. Performance is almost same. Battery life of pixel is better than iphone. Pixel heats up while charging in initial days but not after a week. Pixel is best phone in this price range.
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,You can get this phone for sure. After Android 14 there is no heat issue and battery backup is very good. In terms of camera it's always amazing!!! Go for it
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"After 4a this is my second pixel device. I'm satisfied with the performance. A few Youtubers complaining about heating issues, I never felt it. Also Google acknowledged it and an update was released for 6 and 7. I don't like any other brand. I am heavily in the Apple ecosystem.But I must say software experience is top notch on Pixel devices.I am also getting good Wifi speed 600+ Mbps and on Jio 5G I'm getting 950+ Mbps (at my home)."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,Super  google phone is always good value of money
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4.748832684824903,Please don't buy this product..Go for any other phones. This is the worst phone ever. Even you can't hold it for 5min with your hand. Heating so much .. camera quality is also bad in low light. You can't play normal games like Subway surfers on this phone...After contacting the Flipkart customer service they are asking me to go service centre. Which is not at all acceptable.
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5.0,"First day review and faced little heating issue, took much time to charge. Camera is decent, performance seems smooth. Upgraded from Galaxy S9 after 5 years, hope its worth it since I still missing using my old one."
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4.0,"It's good but, battery back up is very poor"
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4.0,"Purchased this phone trusted the name of google. In the hope, maybe they will be competitive and will make phones like apple. But unfortunately the phone finger touch sensor useless. When checked with other users about this issue, they reported same thing. Other is heating problem, I really regret putting in few more bucks and buying a more stable and reliable product than this. I think google need to first resolve the basic issues before improving advance issues."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Do not believe the negative reviews. This is an amazing phone. I've switched from iPhone 11 and I'm in love with this already. I also got iPhone 14 plus for my wife but believe me this is much better than iPhone interms of display.

Display - 10/10 - The display is awesome. Crystal clear 1.5k resolution. The colours are punchy and lively. I'm using a 120Hz refresh rate and it's smooth as butter. Edge to edge display is really awesome. If I have to pick one thing about the phone then it's the...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Reviewing after 2days of using Moto Edge 50pro (125W, 12gb RAM variant) -

Display - 10/10
Battery - 8/10
Camera - 8/10
Charging - 9/10

Pros -
Light weight, premiumness, flagship features

Cons-
Lots of heating issues while charging, booting, long time scrolling, Battery drains little quick as expected.

Charging speed(125W):
0-50% in 11min
0-80% in 20mins
0-100% in 29mins.

This phone is very good as per the specs provided. You can go for it. I hope heating issues will be resolved in futu...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Very nice camera
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"I have been using this mobile for the last 6 days and overall I am very Happy with this mobile.

1. Design: The design is very eye-catching and, feels very good and confident to hold in hand.

2. Camera: Camera set up is really awesome and best in this segment. I was impressed with the night photography. The best cameras.

3. Screen: Very impressive screen, eye comfort, and curved screen gives a very unique look to the phone.

4. Battery: Battery back is good for one full day by keeping th...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Super camera
Love you moto....,.................."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Just received my moto edge 50 pro yesterday. Look wise mobile is very good.
All accessories were in the box, although the back cover is kind of useless.
The 125W charger is charging mobile fast as advertised by moto.
As of now the performance looks great. Camera is great specially front camera. Colors are quite realistic.
I've given 4 star as of now, will update my review after few weeks of use."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Light weight, premium design and great camera"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"The beautiful beast is here!

Well, Moto has just nailed it. The first impressions are so good.

Beautiful:
1. The phone looks gorgeous in the hand.
2. Its slim and Bezel-less curved display makes it look ultra premium.
3. The back of the phone has got a velvet finish which makes it Scratch proof.

Beast:
1. The battery is insane. It lasted for 1.5 days easily for me with hotspot on and heavy usage. Moreover it charges completely in 30 min with the 125W charger given with the 12gb variant.

2...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Very Good Camera, Very fast charging speed but battery is little bit on lower side but enough for normal user. Nice design and very comfortable feel in hand. Over all good phone."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Overall very decent product. Great work by Motorola team. Camera, display, design is very good. One can definitely go for buying it. Only observation is while charging with 125 watt charger,phone gets really heated up. Rest is fine. Ask me in case of any query."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Overall very decent product. Great work by Motorola team. Camera, display, design is very good. One can definitely go for buying it. Only observation is while charging with 125 watt charger,phone gets really heated up. Rest is fine. Ask me in case of any query."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0, osm
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Phone is temperature  high.
Using the phone first I noticed phone is heavy heating"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"I'm Giving Honest Review After Using it For more than 8Day .. let meat after 1 month..
I am Mentioning the Cons First..
1. The Battery is not Efficient for a whole long day you have to charge it twice per day . If u are a normal user and use it on only a4g/lte network then u may use it for whole working day
But if u are heavy user u have a charge it minimum 2 times or may be 3 times . It totally depends up to your uses and needs

Pros... But u will get 80/125 watts fqst charging adapter so...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Nice
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Unique design. Moto has done a fabulous job.
Price really justifies it's specifications.

Unique Specifications-
1- . 125W fast charge.
2- IP68 rating.
3- Pantone validated camera and display.
4- 50W wireless charging.
5- 144hz display.
and many more.."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,The phone is good but the Flipkart service is worse .
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",3.0,"Having issue with the double back tap option in the phone, it does not work most of the time. Apart from the had few issues with the performance, overall a decent phone. Anyone else having an issue with the double back tap (Quick launch) feature?"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,The camera is unbeatable. It's like you are buying a DSLR in just 35 k. Processor is up to the mark. Battery backup is also good. .It captures millions of colors and gives aesthetic pictures.
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Super 
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Point-wise review for the Motorola Edge 50 Pro:

1. Stunning Display: The 6.7-inch P-OLED display offers vibrant colors and crisp details.
2. Powerful Performance: The Snapdragon 7 Gen 3 chipset with up to 12GB RAM ensures smooth multitasking and gaming.
3. Impressive Camera System: The 50MP main camera, along with ultrawide and telephoto lenses, captures stunning photos.
4. Battery and Charging: The 4500mAh battery with 125W wired charging provides all-day usage and quick
recharges.
5. Room...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Overall good phone I loved it 

but the negetive point is the camera , some gitter in camera app and video quality"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Awesome display nd camera 
Battery performance r also good
Jst loved this phone "
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",3.0,"The phone gets warm sometimes. Especially after the 1st boot up it got very hot. Also it gets warm when installing any app.
Charging drops really fast even when you are playing less cpu/gpu intensive games. Even watching vids will reduce ur battery fast. The phone heating issue is kinda weird, it gets hot sometimes over the smallest of the tasks and sometimes it won't.
If u use ur phone very less, the charge will probably stay for 1 or 2 days but that less of a
usage is not possible nowaday...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Camera awesome
Zoom fantastic

24 min to 20 min full charge

Some heating issue but am continuously use mobile
12.30 to 6.30
24% remaining battery 4500 but osm as this capacity

Performance superb
As this budget phone

Charge very fast"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Awesome phone, Awesome quality picture, display...Just Buy it.."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"The design is good, the battery draining too fast, heating issues"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Pros
Front and back cameras
Display
Refresh rate
Design
Sound
UI
Special features

Cons
Little heating issue while charging offcourse it's a 125W
Wheather if it's 68 it could not happen
Battery normal one day usage

Awesome 9.5/10 in this price segment"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Who are all looking for buy this mobile great decision you can buy best mobile ever this price segment very much impressed moto
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Nice camara
Nice performance
Super fast charging"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",3.0,"Superb Design
Trendy Look
Decent Display
Fast Charger
All these are good...

But Heating Issue makes it hard to Hold... Immediate bug fix needed..."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"I had moto edge 20 previously, it is a great update overall. Although moto has done a phenomenal job with the camera this time, they should also keep update cycles in mind this time.
Still the camera needs some optimisation, it feels slower during processing of images. Don't step back seeing it's ufs 2.2, it is well optimised and supersedes its competitors. Well built phone for the price point.
Although I had one complaint from moto that I didn't get any pre applied scratch guard on the phon...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"I love this phone 
5*****"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Better experience, 
Happy with this product.
Budget friendly.."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Overall a decent product.needs to improve front camera
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Haven't used the Motorola device for a long time. Using this for a couple of weeks now. Coming from Oneplus 7, I feel performance hasn't really dropped. Camera is definitely an upgrade and the only improvement area would be processing time for photos. Update can fix it. Display and design are top notch considering the price of the device. Haptics could have been better but remember what you are paying. Overall it's a flagship challenging device for sure. Good for daily use, charging speeds ar...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Good
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Awesome Device. Will do one more review after 10 days of usage.
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Amazing product really loved using it ,cover quality is little bit poor but the overall product is amazing"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"the phone is quite amazing with IP68 , USB type C gen 3.1 though it comes with ufs 2.2 but it is well optimized for day to day use, Battery backup is also good but need some time to observe the usage pattern , kudos to the camera"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"All is good but mobile is hitting issue
Over all good"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Very good performance
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Amazing work by the entire Motorola team, experiencing an amazing device like this after a long time...."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"It has best camera setup. The 10mp telephoto is the same used in galaxy s24 and it takes impressive portraits.
The battery backup is quite decent.
UI is also very smooth but has no gallery app and file manager app."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Great phone. Value for money
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Phone very heat..
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Product is good Only heating issue
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Amazing phone in budget price.
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Amazing moto, first time using moto."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"I m in love with this phone .. I know some heating issue and camera processing timings can be an issue for you , believe me if u compare the cons bs pro then you will surprise some problem and minor heating issue cannot define your phone battery is good and u can see my frnd image , including some night picture , I can suggest you this phone for all rounder management,, you can go for it when you will see the extra features in this then absolutely you will forget the minor issue and if some...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Great Camera phone in price segment.
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Excellent phone for this price range.

The camera is very good, and the OLED screen is just amazing. Charge goes from 5% to 80% in less than 15 minutes. The performance is on par for the segment, and there is absolutely no lag for day to day standard usage. The phone does get warm during some operations, but it is well within the limit.

The only negative is that the curved edge sometimes results in touch related issues. It happens only in some conditions of holding the phone in some specifi...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Camera is good better than oneplus 12 overall awesome phone
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Amazing phone  nice camera pictures
Smooth running in hand
Worth it in this budget "
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Over all 10/9
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",3.0,Over all good
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Mind Blowing product.,. Such a terrific quality  camera quality is awesome "
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"I clicked a picture, it said it's processing but didn't show in my gallery and it vanished. The phone heats up in Vivid display mode."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",3.0,"Mobile is Good.
But , battery  optimisation is not good.
Because I am not a heavy user, I still charge my mobile minimum 3 times per day.
Maybe it' will be solved in the next update."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Motorola edge 50 pro is the best smartphone for mid range user. Go fot it without hesitation.
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"I usually don't write reviews but this phone deserves every praise there is to offer. Phone usually charges within 20-30 mins. And gives a whole day worth of screen time. The curved display is fantastic to touch and watch. Brightness is too good (I use it at 60%) and it's still too bright.
The processor is pretty good for gaming and daily usage. UI is pretty good and easy to use. Camera is awesome and preforms better than expectations. Especially the AI zoom... People were surprised when they...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Every phone has its own pros and cons..
Smart connect feature is life saver...I loved it. For pc users it's a must have feature.
By the way phone is gorgeous  and display is too good
Heating issue while charging as everyone is complaining about is normal. It's not that much issue ."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Good performance and very nice phone in Motorola 
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Keuuu keka altimate performance battery is too good
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Camera - 5/5
Performance - 5/5
Battery - 4/5
Design - 5/5
Slimest Phone
Charging Speed is very Fast (125W)
Overall Great Experience"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"After one day use-
Camera pixel quality is good,
Battery is avg,pls give updates on battery problems.
Display is fantastic.
Performance also excellent
Top notch performance don't compromise by seeing ufs 2.2 compared to 3.1 it's better, cam is excellent
My overall experience is superb thank u moto "
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Review after 10 days of use.
1 - Camera 10/10
2 - Display 10/10
3 - Battery 09/10
4 - Charging 10/10
5 - Performance 10/10

With respect to other reviews, no heating issue was observed during usage and charging. For office use, I am getting a minimum 28 hours of battery backup. 125W charger takes 30min to change from 10-100%. The camera quality is really superb. The display is also good. The only problem which is observed is - screen guard and mobile cover provided with mobile are very poor ...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Good... Value for money
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Best in budget mobile. Camera and battery can be better. Display is bright and smooth
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",3.0,This product is very nice but front camera no clarity totally very good performance
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Very good camera phone
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,Nice phone
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Reviewing after 6days of using Moto Edge 50pro (125W, 12gb RAM variant)

Display - 10/10

Battery - 9/10

Camera - 9/10

Charging - 9/10

Light weight, premiumness, flagship features

Charging speed (125W):

0-50% in 11min

0-80% in 17mins

0-100% in 21mins.

This phone is very good as per the specs provided. You can go for it. I hope heating issues will be"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,I like it
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"It's a nice product.
The camera is good. Bit sometimes lag. Performance is good.
Battery backup is not so good initially as high usage. Later when it becomes normal usage almost 1 day back up.
Charging is super fast within 25-30 mins with a
125w ch
arger. The charger is a big one, you need to buy an adapter, else it touches the switches.

User interface, need to adjust I was an apple user.

Curved display is a great experience.
Flipkart experience is somewhat bad. Due to delay in de...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Hallo moto
Nice product moto
Amazing product
World No1 phone
Camera....D.S.L.R"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"It's first day yet, camera is awesome, rest of the feature yet to establish, screen guard has been applied already, but no tempered glass in box, charging is good, but mobile feels heated little bit, have to see how it is on further usage.."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Display 
Camera 
Performance 
Charge 
Battery "
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Premium look. Premium feel in hand. Occasionally UI jitter.
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"I am writing this review after 3 days of use.
Camera performance is Nice but mobile gets hot while using camera and camera takes 1-5 sec to process images.
The display is far better than i thought.
Design looks premium and handy so its cool.
Performance is good like there is no lag in any app or i played BGMI.
The main drawback is the battery. Battery performance is not upto the mark. Company claims 2 days but it can't survive a single day even after moderate use. Phone heats while charging ...
READ MORE"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Cameras can be a lot better.
The battery is good and so is the charging, lasts a day easily after above moderate usage.
The display and sound are just awesome."
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,All about good but battery is drained fast. Looking awesome. Thank you Motorola and Flipkart
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Value for money  upcoming king  Moto  I'm satisfied for this product 
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,"Phone ok . Not a wow feeling . Battery department needs to be improved , I am using it in adaptive battery mode to use it longer for normal routine tasks . Phone screen is vulnerable to get broken better use a high quality case cover and screen guard"
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",4.0,Good. Buy if you like stock Android experience. Overall good
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5.0,"Let me be honest, this is not the 5 star phone that everyone deserves. If you need a device which can take great photos, can last a day from full charge and many other mind-blowing features, yes this might be a phone for you.

1. Camera - Great results in daylight, recently been buggy with some shots but hopefully will be fixed in the future updates.

2. Battery - I have an 8 hour job and with limited use during that, this battery will last me around 1.5 - 2 days from full charge. Charging w...
READ MORE"
